bid,longitude,latitude,hours,lid,name,address,postalCode,stars,reviewCount,isOpen
dCITjr2RMTmrX33_eFaMKA,113.3111322,53.5426345,"{Monday:11:021:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:021:0,Saturday:11:021:0,Sunday:12:020:0}",518,BurgerWorks,160 Broadway Boulevard,T8H 2A3,3.5,17,0
Pr_Mlt9FqdcW7WCFGJmozA,119.652596,39.305224,"{Monday:11:019:0,Tuesday:11:019:0,Saturday:9:019:0,Sunday:9:019:0}",628,The Cider Factory,420 S B St,89440,4.5,104,1
7GDqSUaXrpC8Ql7nDBxWA,75.21260649,40.00798391,"{Monday:11:3022:0,Tuesday:16:3022:0,Wednesday:11:3022:0,Thursday:11:3022:0,Friday:11:300:0,Saturday:16:300:0,Sunday:16:3022:0}",22,B2 Bluefin,401 E City Ave,19004,4,92,0
e8pMCk4bE0U4qk7z59Lxkg,75.17418589,39.963042,"{Monday:8:015:0,Tuesday:8:015:0,Wednesday:8:015:0,Thursday:8:015:0,Friday:8:015:0,Saturday:8:015:0,Sunday:8:015:0}",445,Federal Donuts,2101 Pennsylvania Ave,19130,4.5,11,1
tuyCmcmm5Qbc9zV76xKA,74.75321151,40.23547,"{Monday:11:019:0,Tuesday:11:019:0,Wednesday:11:019:0,Thursday:11:019:0,Friday:11:019:0,Saturday:11:015:0}",600,Pho Friendly,729 Brunswick Ave,8638,4.5,93,0
V96iACFgPmVjjKACGxd7Q,75.0354963,40.0839955,"{Monday:11:023:0,Tuesday:11:023:0,Wednesday:11:023:0,Thursday:11:023:0,Friday:11:02:0,Saturday:11:02:0,Sunday:11:023:0}",445,Fusion Pizza & Grill,"1900 Grant Ave, Ste MN",19115,2.5,6,0
p184fZvf4ToPwLba0VS4A,74.934106,40.1447023,"{Tuesday:11:3022:0,Wednesday:11:3022:0,Thursday:11:3022:0,Friday:11:3023:0,Saturday:11:3023:0,Sunday:12:022:0}",39,Misto Diner,5413 Neshaminy Blvd,19020,3.5,26,0
zVlhs7BVaouuttrlesYA,82.749065,27.806517,"{Monday:10:020:0,Tuesday:10:020:0,Wednesday:10:020:0,Thursday:10:020:0,Friday:10:020:0,Saturday:10:018:0,Sunday:11:017:0}",502,Williams Sub Shop,3801 Tyrone Blvd N,33709,4.5,99,1
1E9o1SNo7UTf1XHTFPv1_Q,86.86066207,35.93260545,"{Monday:8:017:0,Tuesday:8:017:0,Wednesday:8:017:0,Thursday:8:017:0,Friday:8:017:0,Saturday:8:017:0,Sunday:8:017:0}",196,Franklin Juice Co,"230 Franklin Rd, Ste 11W",37064,4.5,66,1
0CEUpFtaKhxbmrbSdP9MUQ,75.1564078,39.9389483,"{Monday:0:00:0,Tuesday:17:023:0,Wednesday:17:023:0,Thursday:17:00:0,Friday:17:02:0,Saturday:17:02:0,Sunday:10:023:0}",445,Acadia,824 S 8th St,19147,4,79,0
f82dhKNiUXsDVPMLqKYiIQ,110.9591583,32.25095989,"{Tuesday:16:021:0,Wednesday:16:021:0,Thursday:16:021:0,Friday:16:021:0,Saturday:16:021:0,Sunday:16:021:0}",606,SherePunjab,853 East Grant Rd,85719,4,446,1
FF45pKN_lzqG8Bqk_HQvw,90.266699,38.5844866,"{Monday:11:013:30,Tuesday:11:013:30,Wednesday:11:013:30,Thursday:11:013:30,Friday:11:013:30}",500,Go! Gyro! Go!,,63116,4.5,49,1
TEP73fGvgSUmtQFaOTA_g,111.042885,32.424551,,345,The Steak Out,3640 W Tangerine Rd,85658,2.5,30,0
bDAlJYMIzwOewIThe2IZjQ,86.2416313,39.699929,"{Monday:10:300:0,Tuesday:10:300:0,Wednesday:10:300:0,Thursday:10:300:0,Friday:10:301:0,Saturday:10:301:0,Sunday:10:300:0}",272,Domino's Pizza,4430 South Mann,46221,4,12,1
b7YJrFZWZdI2C59nZvVdw,90.133537,29.944454,"{Monday:11:021:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:021:0,Saturday:11:021:0,Sunday:11:021:0}",399,Saltwater Grill,710 S Carrollton Ave,70118,2.5,34,0
SRexiuEsx1d9dZVUsssQA,82.30770014,27.93737042,"{Monday:10:3022:0,Tuesday:10:3022:0,Wednesday:10:3022:0,Thursday:10:3022:0,Friday:10:3022:0,Saturday:10:3022:0,Sunday:10:3022:0}",59,Brandon Burgers,1513 W Brandon Blvd,33511,3.5,24,1
xJyp6RLqNRv3tSu6njPKxQ,75.6291878,40.0236651,"{Monday:0:00:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:023:30,Saturday:11:023:30,Sunday:11:020:0}",175,World of Beer,"102 Main St, Ste 100",19341,3,208,1
1P_mGUY1PyPq7_ZabrzpBw,90.1886849,38.6243584,"{Monday:16:022:0,Tuesday:16:021:0,Wednesday:16:021:0,Thursday:16:021:0,Friday:16:022:0,Saturday:16:022:0}",500,Carmine's Steakhouse,20 S 4th St,63102,4,261,1
XwoXi0M66RU6GouqDSDHw,82.5785736,28.0921362,"{Monday:11:022:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:023:0,Saturday:11:023:0,Sunday:10:3021:0}",421,G Peppers Grill & Tavern,8745 Gunn Hwy,33556,4,82,1
OfWVK04qr7b7bPm5QbyLg,75.1346993,40.1807271,"{Monday:11:3021:0,Tuesday:11:3021:0,Wednesday:11:3021:0,Thursday:11:3021:0,Friday:11:3022:0,Saturday:16:022:0,Sunday:16:020:30}",264,Taqueria Feliz,303 Horsham Rd,19044,3,77,0
0DbIUh_Xuj6H5B_SF0RLCQ,86.38475776,39.85186172,"{Monday:10:3022:0,Tuesday:10:3022:0,Wednesday:10:3022:0,Thursday:10:3022:0,Friday:10:3022:30,Saturday:10:3022:30,Sunday:10:3022:0}",71,Iguana's Mexican Restaurant,"680 E 56th St, Ste A",46112,4,74,1
bSJczuohHVko33UT82hnfA,90.075281,29.948395,"{Monday:0:00:0,Tuesday:11:022:0,Wednesday:12:022:0,Thursday:11:022:0,Friday:11:022:0,Saturday:11:022:0,Sunday:11:022:0}",399,Blaze Pizza,611 O'keefe Ave,70113,4,302,1
PCMvLvRLJ4HB2OE8Nnbg,75.526719,40.0536347,"{Monday:11:302:0,Tuesday:11:302:0,Wednesday:11:302:0,Thursday:11:302:0,Friday:11:302:0,Saturday:11:302:0,Sunday:12:022:0}",335,Baxter's Saloon & Grill,20 Liberty Blvd,19355,2.5,31,0
rmHgqdVkLsGN2byesWRo0w,74.9743023,39.9394973,"{Monday:11:03:0,Tuesday:11:03:0,Wednesday:11:03:0,Thursday:11:03:0,Friday:11:03:0,Saturday:11:03:0,Sunday:11:03:0}",343,Brewster's Pub,2825 Route 73 S,8052,3.5,12,1
JfGfqCnk0Tnf6PlahPUJQ,113.604288,53.436403,"{Monday:11:022:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:022:0,Saturday:11:022:0,Sunday:11:022:0}",163,Burger Village,6187 Currents Drive NW,T6W 0L9,4,10,1
aNXw3PkXVt8ANwLyCfcmpg,75.31791576,40.26370634,"{Monday:6:023:0,Tuesday:6:023:0,Wednesday:6:023:0,Thursday:6:023:0,Friday:6:00:0,Saturday:6:00:0,Sunday:6:023:0}",306,McDonald's,2333 Welsh Rd,19446,1.5,17,1
GVqXNt0HKJLpciN9ePxnWw,75.1672837,39.9368911,,445,Crown Fried Chicken,1128 S Broad St,19146,2.5,16,1
KUx_q3nzqUINYgUTrZc9OA,110.9584924,32.2319918,,606,Pita Pit,845 E University Blvd,85719,3,9,0
VeqkfRUzZAKlQer3npXPdQ,90.5035651,38.5920571,"{Monday:17:021:30,Wednesday:17:021:30,Thursday:17:021:30,Friday:17:022:0,Saturday:17:022:0,Sunday:17:021:0}",23,New India's Kitchen,14222 Manchester Rd,63011,4,130,0
JwBTq6IOFH97b9Hr6RT7pw,113.6192297,53.52259684,,163,Reinette Café & Patisserie,28908882 170 Street NW,T5T 4J2,3,5,1
dChRGpit9fM_kZK5pafNyA,75.1708991,39.9506555,"{Monday:0:00:0,Tuesday:17:021:0,Wednesday:17:021:0,Thursday:17:021:0,Friday:16:021:0,Saturday:16:022:0,Sunday:16:021:0}",445,The Love,130 S 18th St,19103,4,618,1
uycS7lauYjzouYQ2TM76A,90.2798145,38.7461593,,500,Papa John's Pizza,9817 W Florissant Ave,63136,2,9,1
2_gRg3_oWK3GoiBOpcDHA,74.9016858,39.721471,,92,CedarBrook Deli,24 N Rt 73,8018,3.5,5,0
YE2TePip0TxcdquF5hGauQ,86.7040631,36.3260267,,223,JoJo's Hot Dogs and BBQ,240 Longhollow Pike,37072,4.5,14,1
KdkMXzeoqpfNsZd_axoTQ,119.8569115,39.5428346,"{Tuesday:11:3019:0,Wednesday:11:3019:0,Thursday:11:3019:0,Friday:11:3019:0,Saturday:11:3019:0}",474,emPIEnada,3683 Kings Row,89503,4.5,41,1
iBRXLFWD7PeSYDbKsd_JTw,82.2725105,27.89157384,"{Monday:11:021:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:022:0,Saturday:11:022:0}",59,Mai Thai Restaurant,875 E Bloomingdale Ave,33511,4.5,27,0
od6skmfXz9twktEAuJHEmw,75.2591858,40.0099504,"{Tuesday:17:021:0,Wednesday:17:021:0,Thursday:17:021:0,Friday:17:021:0,Saturday:17:021:0,Sunday:16:021:0}",392,Ryan Christopher,245 Woodbine Ave,19072,4,120,1
sUQOfJYSNfzcimEjoaXQ,82.4828837,27.9402059,,579,Soho Oasis Cafe,410 S Howard Ave,33606,3.5,7,0
j9Kaj_6tSeXmVMYCgZithg,82.347274,28.188219,"{Monday:16:022:0,Tuesday:16:022:0,Wednesday:16:022:0,Thursday:16:022:0,Friday:11:3023:0,Saturday:10:023:0,Sunday:10:3015:0}",644,Noble Crust,28330 Paseo Dr,33543,4.5,496,1
EIlFs8kybcGl60GJjNUIA,82.6746125,28.0420037,"{Monday:10:300:0,Tuesday:10:300:0,Wednesday:10:300:0,Thursday:10:300:0,Friday:10:301:0,Saturday:10:301:0,Sunday:10:300:0}",423,Domino's Pizza,"3800 Tampa Rd, Ste 180",34677,2.5,20,1
z9wCTHYI2VZy9YIblwSsgg,82.35556287,27.94649638,,579,The Silo Eatery Coffee Bakery,"9036 Brittany Way, Bldg 18",33619,4,5,0
4xhGQGdGqU60BIznBjqnuA,119.8550772,34.4115552,"{Monday:0:00:0,Tuesday:10:022:0,Wednesday:10:022:0,Thursday:10:022:0,Friday:10:022:0,Saturday:12:022:0,Sunday:12:020:30}",274,California Tacos and Taproom,956 Embarcadero Del Norte,93117,4,49,0
juVJO2kMrHwCYXwQQmv1Tg,86.1395724,39.7520076,"{Tuesday:16:023:0,Wednesday:16:023:0,Thursday:16:023:0,Friday:11:01:0,Saturday:11:01:0,Sunday:11:020:0}",272,Sidekicks Pizza,1105 Shelby St,46203,4,45,0
Rz0KfP7YAZV_yQE8uIB0fg,82.4534422,28.0535153,"{Wednesday:11:015:0,Thursday:11:015:0,Friday:11:017:0,Saturday:11:018:0,Sunday:11:017:0}",579,El Sabor Boricua,11612 N Nebraska Ave,33612,5,6,0
QWqKTWQ2OiDgo3dzNkpung,75.1273939,40.0520643,"{Monday:10:3022:30,Tuesday:10:3022:30,Wednesday:10:3022:30,Thursday:10:3022:30,Friday:10:3022:30,Saturday:10:3022:30,Sunday:10:3022:30}",445,Jong Ka Jib,6600 N 5th St,19126,4.5,351,1
Wt1W6qwCvna1KzIuJRJbwA,75.1109667,39.7119376,"{Monday:11:022:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:023:0,Saturday:11:023:0,Sunday:11:022:0}",210,Tokyo Mandarin,370 Delsea Dr N,8028,4,88,1
fNssGWMjaeSUzyyGblspQ,75.0342257,39.89710698,"{Monday:11:018:0,Tuesday:11:018:0,Wednesday:11:018:0,Thursday:11:018:0,Friday:11:018:0,Saturday:11:015:0}",238,Apron,47 E Kings Hwy,8033,4.5,24,0
kwQzVF5GP8DzdyBavvhIaQ,90.2402643,30.0144336,"{Monday:9:019:0,Tuesday:9:019:0,Wednesday:9:019:0,Thursday:9:019:0,Friday:9:019:0,Saturday:9:019:0,Sunday:9:019:0}",283,Fisherman's Cove Seafood,3201 Williams Blvd,70065,4,91,0
wFXwmrlV8TiBS4Ac2W_9g,82.4044188,28.0536294,{Friday:18:022:0},579,MOSI Food Truck Rally,4801 East Fowler Ave,33617,3.5,10,0
ifjluUv4VASwmFqEp8cWlQ,119.7261474,34.4362361,"{Tuesday:11:021:30,Wednesday:11:021:30,Thursday:11:021:30,Friday:11:021:30,Saturday:11:021:30,Sunday:11:021:30}",507,Marty's Pizza,2733 De La Vina St,93105,4,64,1
bPPy7yNFfb6N_bHkn1qAw,86.0860599,39.7733919,"{Wednesday:16:021:0,Thursday:16:021:0,Friday:16:021:0}",272,Taste of the Caribbean,,46201,3,17,1
bTC3m_GPWBp92Y5TTReyTA,90.2291931,38.5939549,"{Monday:15:022:0,Tuesday:15:022:0,Wednesday:15:022:0,Thursday:15:01:30,Friday:11:01:30,Saturday:11:01:30,Sunday:11:021:0}",500,Taco Truck Stl,2737 Cherokee,63118,2.5,10,0
wQjhFPMKwN_z85aPEn6V4Q,75.24330139,40.25018418,,371,Thai Tanic,202 Market Pl,18936,3,8,0
516L9ZWyqVgzqjP5uW7Jg,82.4578244,27.9444574,"{Monday:7:3015:0,Tuesday:7:3015:0,Wednesday:7:3015:0,Thursday:7:3015:0,Friday:7:3015:0}",579,The Corner Cafe and Deli,"100 S Ashley Dr, Ste 220",33602,4,6,1
7mpYTDb24SywNMRn3yeakQ,75.1451988,39.9418766,"{Monday:0:00:0,Tuesday:16:022:0,Wednesday:16:022:0,Thursday:12:022:0,Friday:16:00:0,Saturday:11:00:0,Sunday:10:02:0}",445,The Twisted Tail,509 S 2nd St,19147,4,604,1
NpglDX_FUp3ybEzbBp4qhw,90.496384,38.6811546,"{Monday:11:021:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:021:30,Saturday:12:021:30,Sunday:16:3021:0}",103,Summer Palace Chinese Restaurant,13399 Olive Blvd,63017,2.5,9,0
iEC0VzHM2hQ13wM7c0QwgQ,74.87527,40.180187,"{Monday:0:00:0,Tuesday:8:020:0,Wednesday:8:020:0,Thursday:7:014:30,Friday:7:014:30,Saturday:8:015:0,Sunday:8:015:0}",304,Metro Diner,2390 E Lincoln Hwy,19047,3.5,56,1
OlD8UoHqrKnLoZUFxuas_w,82.54693017,28.4934722,"{Monday:7:019:0,Tuesday:11:019:0,Wednesday:11:019:0,Thursday:11:019:0,Friday:11:019:0,Saturday:11:019:0,Sunday:11:019:0}",542,The Hip Hop Sandwich Shop,10470 Northcliffe Blvd,34608,2.5,5,1
D7z_V6E8cxXghSRcHAmUPg,110.9781864,32.149473,"{Tuesday:11:019:30,Wednesday:11:019:30,Thursday:11:019:30,Friday:11:019:30,Saturday:11:019:30}",606,La Bella China Restaurant,5680 S 12th Ave,85706,4,92,1
gb7JjRJtzWDsIWpJihZhBQ,75.49539953,39.67730209,"{Monday:0:00:0,Tuesday:0:00:0,Wednesday:0:00:0,Thursday:0:00:0,Friday:0:00:0,Saturday:0:00:0,Sunday:0:00:0}",442,McDonald's,417 N Broadway,8070,2,20,1
JPm93BlPUHYPqFgK66JUw,75.0583844,39.8826936,"{Monday:10:019:0,Tuesday:9:3019:30,Wednesday:9:3019:30,Thursday:9:3019:30,Friday:9:020:0,Saturday:8:018:0,Sunday:9:016:0}",235,Local Links,533 Station Ave,8035,4.5,70,1
VeFfrEZ4iWaecrQg6Eq4cg,119.882367,34.4305419,"{Monday:0:00:0,Tuesday:8:020:30,Wednesday:8:020:30,Thursday:8:020:30,Friday:8:020:30,Saturday:8:020:30,Sunday:8:020:30}",222,Cal Taco,"7320 Hollister Ave, Ste 1",93117,4,189,1
5iuo1kvv0XZMS0bUOoLz2Q,75.17942269,39.95359199,"{Monday:11:3015:0,Tuesday:11:3015:0,Wednesday:17:3021:30,Thursday:17:3021:30,Friday:17:3022:30,Saturday:17:3022:30}",445,Bistro St. Tropez,"2400 Market St, Ste 427",19103,3.5,163,0
Dl1alpHSJE4_iB0MGKRLXw,90.41577525,38.78609017,"{Monday:11:021:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:12:021:0,Saturday:12:021:0,Sunday:12:018:0}",251,Johnny Rockets,5555 St. Louis Mills Blvd,63042,2,6,0
hsyIDX4x4ndYEvPoJF6_1g,90.2822168,38.5787245,"{Monday:10:021:0,Wednesday:10:021:0,Thursday:10:021:0,Friday:10:021:0,Saturday:10:021:0,Sunday:10:020:0}",557,Merendero La Catrachitas,5639 S Kingshighway Blvd,63109,4.5,22,1
dk9zGFRJD2RXkHqAmFHOOA,90.0895672,29.9668143,,399,Garage Pizza,2828 Canal St,70119,4,6,0
rR30b1XWbxZFFgLyGbfNAw,86.1418027,39.7802203,"{Monday:0:00:0,Wednesday:17:022:0,Thursday:17:022:0,Friday:17:022:0,Saturday:17:022:0,Sunday:17:021:0}",272,BODHI : Craft Bar + Thai Bistro,922 Massachusetts Ave,46202,4.5,132,1
4QFqi8w3rlZTcc5LXKyPJw,87.01473625,36.38793257,"{Monday:0:00:0,Tuesday:16:020:30,Wednesday:16:020:30,Thursday:16:020:30,Friday:16:022:0,Saturday:15:022:0,Sunday:12:019:0}",623,Chris' Pizza Village Pleasant View,"244 Village Sq Pleasent, Ste 100",37146,4,31,1
RsTF2skxLcp6qo9FdnA5PA,74.92663443,40.21786,"{Monday:10:3023:0,Tuesday:10:3023:0,Wednesday:10:3023:0,Thursday:10:3023:0,Friday:10:300:0,Saturday:10:300:0,Sunday:10:3023:0}",304,Pizza Hut,"16 Summit Sq, Store 2B, Route 413 & Doublewoods Road",19047,1.5,18,0
uYBx50Yl_JcUYwFzudBsQ,89.9524841,38.8105909,"{Monday:0:00:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:16:020:0,Friday:11:021:0,Saturday:16:022:0}",164,Chew Doin Fried Chicken & Ramen,210 South Buchanan,62025,3,10,0
bchZXVE4feVx4Q5rhIRCGg,75.2222705,40.0027825,"{Monday:0:00:0,Tuesday:7:016:0,Wednesday:7:016:0,Thursday:7:016:0,Friday:7:016:0,Saturday:7:016:0,Sunday:7:016:0}",445,NY Bagel Cafe & Deli,"4514 B City Line Ave, Ste 220",19131,3,52,0
GpFRwCHN0RI8yFbcfXjfUg,113.4919398,53.5417173,"{Monday:10:019:30,Tuesday:10:019:30,Wednesday:10:019:30,Thursday:10:019:30,Friday:10:019:30}",163,V Sandwiches,10127 100A Street NW,T5J,3.5,9,1
QZLOM3T6xl7y1Q6zqoqHWg,75.396768,39.879183,"{Monday:0:00:0,Tuesday:10:3022:0,Wednesday:10:3022:0,Thursday:10:3022:0,Friday:10:3023:0,Saturday:10:3023:0,Sunday:10:3022:0}",68,Freddy's Frozen Custard & Steakburgers,5051 Edgmont Ave,19015,3.5,26,1
9qxMhGWjGsuPUoQB3Y74Wg,90.19548299,38.63690795,"{Monday:0:00:0,Tuesday:0:00:0,Wednesday:0:00:0,Thursday:0:00:0,Friday:0:00:0,Saturday:0:00:0,Sunday:0:00:0}",557,McDonald's,1119 N Tucker,63101,1.5,62,1
pJB63RaQpkTIKBhfTsLQQg,86.0023117,39.9970877,"{Tuesday:17:021:30,Wednesday:17:021:30,Thursday:17:021:30,Friday:17:021:30,Saturday:17:3022:0,Sunday:17:3022:0}",408,Biryani Hut,"14350 Mundy Dr, Ste  700",46060,4,83,1
ngvE1G9IckUOljZBFo23w,75.1572515,39.947207,"{Tuesday:11:3021:0,Wednesday:11:3021:0,Thursday:11:3021:0,Friday:11:3021:0,Saturday:11:3021:0,Sunday:11:3021:0}",445,Mumbai Bistro,930 Locust St,19107,4,217,0
46_2e1hnQ4csLrYnhn6bkw,75.15104681,39.94087158,"{Monday:12:00:0,Tuesday:12:00:0,Wednesday:12:00:0,Thursday:12:00:0,Friday:12:00:0,Saturday:10:00:0,Sunday:10:00:0}",445,Whetstone Tavern,700 S 5th St,19147,4,166,0
TGfPJHImEq6AQL9a1laxlg,75.0267907,40.08178,"{Monday:0:00:0,Tuesday:10:3018:0,Wednesday:6:3022:0,Thursday:6:3022:0,Friday:6:3022:0,Saturday:6:3020:0}",445,ChickfilA,9711 Roosevelt Blvd,19114,4,80,1
CPgWuWGZ4v2sZr5_1kluw,75.159771,39.9719414,"{Monday:10:04:0,Tuesday:10:04:0,Wednesday:10:04:0,Thursday:10:05:0,Friday:10:06:0,Saturday:10:06:0,Sunday:10:04:0}",445,Checkers,1208 N. Broad,19121,2,21,1
VCkSUsdL5P0p16DAPxVROA,75.1573883,39.960811,"{Monday:7:016:0,Tuesday:7:016:0,Wednesday:7:016:0,Thursday:7:016:0,Friday:7:016:0,Saturday:7:016:0,Sunday:7:016:0}",445,NY Bagel & Deli Shop,1120 Buttonwood St,19123,4,31,1
dIpTuL2T1L98GQGU17IeSw,82.4444005,27.9600238,"{Monday:0:00:0,Wednesday:16:00:0,Thursday:16:00:0,Friday:16:01:0,Saturday:12:01:0,Sunday:12:021:0}",579,The Bricks,1327 E 7th Ave,33605,4,548,1
XRkzSBTroG7kIdI7Z8ic6g,90.18365,29.994939,"{Monday:11:020:0,Tuesday:11:020:0,Wednesday:11:020:0,Thursday:11:020:0,Friday:11:020:0,Saturday:11:020:0,Sunday:11:020:0}",365,Piccadilly,"2222 Clearview Pkwy, Ste 107",70001,3,51,1
SoJwDKedR7SJh7G69C38A,74.96602191,40.36390781,"{Monday:11:022:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:022:0,Saturday:11:022:0,Sunday:12:021:30}",398,Hong Kong Sunny,334 W Bridge St,18938,3,18,0
FW1PXpUqyOs5O_gqz3AQ,82.5828401,28.0114997,"{Saturday:11:3020:0,Sunday:12:3018:0}",579,Big Mike's BBQ,6901 Sheldon Rd,33615,4.5,32,0
1tLrjXGI9hkOoZxlbwDqw,75.318943,40.1083808,,411,Olde Black Horse,200 Fairfield Rd,19401,4,9,1
SlLfWzeYOrVBxCd0QILZQ,74.9532997,39.8996609,"{Tuesday:15:022:0,Wednesday:15:022:0,Thursday:15:022:0,Friday:15:022:0,Saturday:12:022:0,Sunday:12:022:0}",98,The Boiling House,"1990 Marlton Pike E, Ste 10",8003,4,238,1
adATTqggIQX5xxLDISkFTw,110.9920754,32.27123132,"{Monday:0:00:0,Friday:15:021:0,Saturday:15:021:0}",606,Just Churros,,85705,5,25,1
pNu5bd9aL3jcJClfdQ86MQ,90.33714294,38.66037691,"{Monday:11:01:0,Tuesday:11:01:0,Wednesday:11:01:0,Thursday:11:01:0,Friday:11:01:0,Saturday:11:01:0,Sunday:17:00:0}",550,Momo's Ouzaria Taverna,630 N And S Rd,63130,3.5,243,0
bdfZdB2MTXlT6RBjSIpQg,119.8555307,34.4129345,"{Monday:11:022:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:022:0,Saturday:11:022:0,Sunday:11:022:0}",274,Pho Bistro,903 Embarcadero Del Norte,93117,3,184,1
1EokZOnCDkjv2VtPtplyHw,82.6383056,27.77172317,"{Wednesday:17:01:0,Thursday:17:01:0,Friday:17:02:0,Saturday:17:02:0,Sunday:12:00:0}",553,Reno Downtown Joint,27 4th St N,33701,4,10,0
ZpmSEd9N042IJanBiKlKiQ,116.2062753,43.6111922,"{Wednesday:11:021:0,Thursday:11:021:0,Friday:11:021:0,Saturday:11:021:0,Sunday:11:021:0}",54,Smoke & Thyme,701 W Fulton St,83702,4,19,1
42OM20QndpmsOSY6ccudBA,86.7799287,36.1648001,"{Monday:7:015:0,Tuesday:7:015:0,Wednesday:7:015:0,Thursday:7:015:0,Friday:7:015:0,Saturday:7:015:0,Sunday:7:015:0}",393,Union Teller Delicatessen,401 Union St,37219,3.5,6,0
SwWfW3vBn5QkDE7T3urGAg,86.516006,36.162142,"{Monday:0:00:0,Tuesday:17:021:30,Wednesday:17:021:30,Thursday:17:021:30,Friday:17:022:0,Saturday:11:022:0,Sunday:11:021:30}",378,Persis Biryani Indian Grill,"630 S Mount Juliet Rd, Ste 310",37122,4.5,246,1
W4rgF_1eKzFZiGUOsgbGMA,86.1601728,39.9710819,"{Monday:17:022:0,Tuesday:17:022:0,Wednesday:17:022:0,Thursday:17:022:0,Friday:17:022:0,Saturday:17:022:0,Sunday:17:022:0}",83,Amber Indian Restaurant,12510 N Meridian St,46032,4,243,1
yN6jZyG1G1FG_HCZQlJZ1g,86.001692,39.979376,"{Monday:11:021:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:021:0,Saturday:11:021:0,Sunday:10:3019:30}",185,City Barbeque,9367 Ambleside Dr,46038,4,188,1
WmnPtMtY0elYVStooCTfng,75.0222651,40.0043533,"{Monday:8:016:0,Tuesday:8:016:0,Thursday:8:016:0,Friday:8:016:0,Saturday:8:016:0}",432,Barista Cafe,529 Cinnaminson Ave,8065,4.5,12,0
PW5eZM5RAQEhy3wgovChhQ,75.158257,39.958422,"{Monday:7:015:0,Tuesday:7:015:0,Wednesday:7:015:0,Thursday:7:015:0,Friday:7:015:0}",445,Cafe Victoria's,325 N 12th St,19107,3,29,0
jGewGnIYcf9LFBcR8lMC5g,75.390854,39.9179115,,356,Picasso Restaurant & Bar,36 W State St,19063,3,34,0
TCxvQgfBD6_JjOM3N1VPRA,90.5041513,38.48639791,,255,High Ridge Family Diner,4560 Gravois Rd,63049,4.5,8,1
lPPYZr1_jx0XeWxR9WJtw,113.4995123,53.54287209,"{Monday:8:023:0,Tuesday:8:023:0,Wednesday:8:023:0,Thursday:8:023:0,Friday:8:023:0,Saturday:8:023:0,Sunday:8:023:0}",163,DOSC,"10190  104 Street NW, Main Floor",T5J 1A7,4,87,1
0sr1EyOc6Td1C962QW88w,75.2926963,40.088398,"{Monday:0:00:0,Tuesday:10:022:0,Wednesday:10:022:0,Thursday:10:022:0,Friday:10:023:0,Saturday:10:023:0,Sunday:11:022:0}",125,La Cucina Italian Eatery,1642 Butler Pike,19428,4,44,1
SFKjUQ1gmfwm7cJhMCFmkA,82.650015,28.4977,"{Monday:11:3021:0,Thursday:11:3021:0,Friday:11:3022:0,Saturday:11:3022:0,Sunday:11:3021:0}",254,ZigZag Scallop,4417 Calienta St,34607,4,214,1
frsWe9bmMOMIBOBNzsCTew,90.2800209,38.7790065,"{Tuesday:12:023:0,Wednesday:12:023:0,Thursday:12:023:0,Friday:12:01:30,Saturday:12:01:0,Sunday:16:023:0}",189,African Palace Bar And Grill,4005 7 Hills Dr,63033,4,26,1
xwSWtJcQkzTF6HNm_IMgcg,119.8693616,34.4290427,"{Monday:0:00:0,Tuesday:11:020:0,Wednesday:11:00:0,Thursday:11:00:0,Friday:11:00:0,Saturday:11:00:0,Sunday:11:00:0}",222,Rusty's Pizza Parlor,270 Storke Rd,93117,2.5,94,1
yFqq66GxRjnhZXPgjA6hnw,75.104787,40.031578,"{Monday:10:3023:0,Tuesday:10:3023:0,Wednesday:10:3023:0,Thursday:10:3023:0,Friday:10:300:0,Saturday:10:300:0,Sunday:10:3022:0}",445,KFC,716 Adams Ave,19124,2,7,1
IbndcMURguByburM72o3SA,74.9370146,40.2285432,"{Tuesday:7:016:0,Wednesday:7:016:0,Thursday:7:016:0,Friday:7:016:0,Saturday:8:015:0,Sunday:8:014:30}",407,State Street Kitchen,24 S State St,18940,4.5,124,1
